Id,LotFrontage,LotArea,LotShape,OverallQual,YearBuilt,YearRemodAdd,MasVnrType,MasVnrArea,ExterQual,Foundation,BsmtQual,BsmtExposure,BsmtFinSF1,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,SaleCondition,SalePrice,log_SalePrice
32,0.165430805871324,0.0338591694126995,0.0,4.0,0.6811594202898554,0.93333333333333,1.0,0.0,3.0,1.0,4.0,3.0,0.0,0.2009819967266776,2.0,1.0,4.0,0.1877756773787019,0.0,0.1684250188394875,0.0,1.0,1.0,2.0,0.3076923076923077,0.0,1.0,0.8908019936565473,3.0,1.0,0.1821236559139785,5.0,5.0,2.0,0.0,0.0876010781671159,4.0,149350.0,11.914047823644257
33,0.2191780821917808,0.0455677861132534,3.0,7.0,0.9782608695652169,0.9500000000000028,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.2019639934533551,0.0,1.0,4.0,0.1890359168241965,0.0,0.1695553880934438,0.0,2.0,0.0,2.0,0.3846153846153847,0.0,1.0,0.9093792478477573,2.0,2.0,0.3252688172043011,5.0,5.0,2.0,0.0,0.0404312668463611,4.0,179900.0,12.100156419938624
36,0.297945205479452,0.0566407254200846,3.0,7.0,0.9565217391304356,0.9166666666666644,2.0,0.0825,2.0,2.0,0.0,0.0,0.0,0.1828150572831424,0.0,1.0,4.0,0.1676118462507876,0.639225181598063,0.3990203466465712,0.0,3.0,1.0,2.0,0.5384615384615384,1.0,3.0,0.9080199365654736,0.0,3.0,0.4643817204301075,5.0,5.0,2.0,0.0793539325842696,0.0431266846361186,4.0,309000.0,12.641096555879882
41,0.2157534246575342,0.0343920166397906,3.0,5.0,0.6739130434782616,0.25,1.0,0.063125,3.0,1.0,4.0,3.0,0.1139262934089298,0.1780687397708674,0.0,1.0,4.0,0.2079395085066162,0.0,0.1865109269027882,0.0,2.0,0.0,3.0,0.3076923076923077,1.0,1.0,0.8903488898957862,2.0,2.0,0.2956989247311828,5.0,5.0,2.0,0.0,0.1859838274932614,0.0,160000.0,11.982929094215963
43,0.165430805871324,0.0368318960480497,0.0,4.0,0.804347826086957,0.5499999999999972,1.0,0.0,3.0,1.0,2.0,0.0,0.1323529411764706,0.1374795417348609,2.0,1.0,4.0,0.1155219491703423,0.0,0.1036171816126601,1.0,1.0,0.0,2.0,0.2307692307692307,0.0,1.0,0.898504757589488,2.0,2.0,0.3387096774193548,5.0,2.0,2.0,0.1685393258426966,0.0,4.0,144000.0,11.877568578558138
47,0.0924657534246575,0.0538549627240645,0.0,6.0,0.9492753623188416,0.8833333333333329,1.0,0.0,2.0,2.0,0.0,3.0,0.2393692416725726,0.2346972176759411,0.0,1.0,4.0,0.2486872505776097,0.3055690072639225,0.3419366993217784,1.0,1.0,1.0,2.0,0.3076923076923077,1.0,1.0,0.9075668328047124,2.0,2.0,0.4502688172043011,5.0,5.0,2.0,0.1179775280898876,0.0579514824797843,0.0,239686.0,12.3870850123755
49,0.0410958904109589,0.0147514548131529,3.0,3.0,0.3478260869565215,0.9666666666666686,1.0,0.0,3.0,0.0,4.0,3.0,0.0,0.1204582651391162,2.0,1.0,4.0,0.0844360428481411,0.3467312348668281,0.2106254709871891,0.0,2.0,0.0,3.0,0.4615384615384615,0.0,6.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,5.0,113000.0,11.635143097694478
50,0.1541095890410959,0.0301105424291289,3.0,4.0,0.6811594202898554,0.2666666666666657,1.0,0.0,3.0,1.0,4.0,3.0,0.1351878100637845,0.1563011456628478,0.0,1.0,4.0,0.1304347826086956,0.0,0.1169932177844762,1.0,1.0,0.0,3.0,0.3076923076923077,0.0,1.0,0.8908019936565473,3.0,1.0,0.2594086021505377,5.0,5.0,2.0,0.0,0.0,4.0,127000.0,11.751942365440728
51,0.165430805871324,0.0587487438360326,1.0,5.0,0.9057971014492754,0.7833333333333314,1.0,0.0,3.0,2.0,2.0,0.0,0.0322466335931963,0.1299509001636661,2.0,1.0,4.0,0.0966183574879227,0.3273607748184019,0.214016578749058,0.0,2.0,0.0,3.0,0.3076923076923077,0.0,1.0,0.9048482102401452,0.0,2.0,0.260752688172043,5.0,5.0,2.0,0.0,0.1010781671159029,4.0,177000.0,12.083905011555968
54,0.160958904109589,0.2288952768234826,0.0,8.0,0.7898550724637676,0.6166666666666671,1.0,0.0,2.0,1.0,0.0,1.0,0.3206945428773919,0.3014729950900164,2.0,1.0,4.0,0.3167401806343204,0.0,0.2840994724943481,2.0,0.0,1.0,2.0,0.2307692307692307,1.0,1.0,0.8975985500679656,0.0,3.0,0.6008064516129032,5.0,5.0,2.0,0.6018258426966292,0.0970350404312668,4.0,385000.0,12.86099861326992
55,0.1335616438356164,0.0272686905513099,3.0,4.0,0.6014492753623184,0.0833333333333357,1.0,0.0,3.0,1.0,4.0,3.0,0.068036853295535,0.0628477905073649,4.0,1.0,4.0,0.215500945179584,0.0,0.193293142426526,0.0,1.0,0.0,3.0,0.3076923076923077,1.0,5.0,0.8889895786135025,3.0,2.0,0.3844086021505377,5.0,5.0,2.0,0.0,0.0673854447439353,4.0,130000.0,11.77528972943772
57,0.0102739726027397,0.006286662459978,3.0,7.0,0.9202898550724647,0.8333333333333357,1.0,0.285,2.0,2.0,2.0,3.0,0.1149893692416725,0.1587561374795417,0.0,1.0,4.0,0.1363159000210039,0.3661016949152542,0.2646948003014318,1.0,2.0,1.0,2.0,0.3846153846153847,0.0,1.0,0.9057544177616674,0.0,2.0,0.3225806451612903,5.0,5.0,2.0,0.0807584269662921,0.0,0.0,172500.0,12.058152515453552
59,0.1541095890410959,0.0578746874196639,1.0,9.0,0.9710144927536232,0.93333333333333,1.0,0.644375,0.0,2.0,0.0,1.0,0.0,0.2307692307692307,0.0,1.0,4.0,0.2293635790800252,0.735593220338983,0.4918990203466466,0.0,3.0,1.0,2.0,0.6153846153846154,1.0,3.0,0.908926144086996,0.0,3.0,0.4307795698924732,5.0,5.0,2.0,0.1348314606741573,0.0,5.0,438780.0,12.991753427493052
60,0.1335616438356164,0.0275771810512047,3.0,4.0,0.72463768115942,0.3666666666666671,1.0,0.0,3.0,1.0,4.0,0.0,0.1119773210489015,0.1276595744680851,0.0,1.0,4.0,0.0936777987817685,0.0,0.0840241145440844,0.0,1.0,0.0,3.0,0.1538461538461538,0.0,5.0,0.8939737199818759,3.0,1.0,0.2365591397849462,5.0,5.0,2.0,0.1376404494382022,0.0,4.0,124900.0,11.73526869611367
63,0.0787671232876712,0.0240342144008974,0.0,7.0,0.9710144927536232,0.93333333333333,2.0,0.11125,2.0,2.0,2.0,2.0,0.0042523033309709,0.2242225859247136,0.0,1.0,4.0,0.2176013442554085,0.0,0.1951770911831198,0.0,2.0,0.0,2.0,0.3076923076923077,1.0,1.0,0.908926144086996,2.0,2.0,0.3252688172043011,5.0,5.0,2.0,0.0842696629213483,0.0660377358490566,4.0,202500.0,12.218495165528733
65,0.165430805871324,0.0377433452522844,3.0,6.0,0.9057971014492754,0.7999999999999972,1.0,0.358125,3.0,2.0,2.0,3.0,0.1309355067328136,0.1729950900163666,0.0,1.0,4.0,0.1518588531821045,0.4731234866828087,0.3202712886209495,1.0,2.0,1.0,2.0,0.4615384615384615,0.0,1.0,0.9053013140009062,2.0,2.0,0.4334677419354839,5.0,5.0,2.0,0.4044943820224719,0.0485175202156334,4.0,219500.0,12.299107511497365
66,0.1883561643835616,0.0387529505246675,3.0,7.0,0.9565217391304356,0.9166666666666644,1.0,0.215,2.0,2.0,0.0,0.0,0.0,0.1870703764320785,0.0,1.0,4.0,0.1699222852341945,0.6440677966101694,0.4029766390354182,0.0,2.0,1.0,2.0,0.5384615384615384,1.0,3.0,0.9080199365654736,2.0,3.0,0.5725806451612904,5.0,5.0,2.0,0.1348314606741573,0.2035040431266846,4.0,317000.0,12.666657052859415
67,0.165430805871324,0.0869382317885437,3.0,6.0,0.7101449275362324,0.6499999999999986,1.0,0.179375,3.0,1.0,2.0,1.0,0.1615875265768958,0.318657937806874,4.0,1.0,4.0,0.3934047469019113,0.0,0.3528636021100226,1.0,2.0,0.0,3.0,0.3846153846153847,1.0,1.0,0.8926144086995922,2.0,2.0,0.3870967741935484,5.0,5.0,2.0,0.211376404494382,0.0,4.0,180000.0,12.100712129872347
68,0.1746575342465753,0.0437729322956834,0.0,6.0,0.9492753623188416,0.8833333333333329,1.0,0.104375,2.0,2.0,2.0,0.0,0.1794826364280652,0.2378068739770867,0.0,1.0,4.0,0.2404956941818945,0.0,0.2157121326299924,1.0,2.0,0.0,2.0,0.3846153846153847,0.0,1.0,0.9075668328047124,2.0,2.0,0.375,5.0,5.0,2.0,0.1011235955056179,0.0390835579514824,4.0,226000.0,12.328290278254425
69,0.0890410958904109,0.0154619177826076,3.0,3.0,0.5289855072463769,0.0,1.0,0.0,3.0,1.0,4.0,3.0,0.0,0.1222585924713584,4.0,1.0,4.0,0.086746481831548,0.0,0.0778070836473248,0.0,1.0,0.0,3.0,0.1538461538461538,0.0,1.0,0.8812868146805619,3.0,1.0,0.1478494623655914,5.0,5.0,2.0,0.0,0.0,4.0,80000.0,11.289781913656018
71,0.2534246575342465,0.057729790366683,0.0,6.0,0.7318840579710155,0.3833333333333328,1.0,0.696875,3.0,1.0,2.0,1.0,0.3330970942593905,0.3638297872340426,0.0,1.0,4.0,0.3967653854232303,0.0,0.3558779201205727,1.0,2.0,0.0,3.0,0.4615384615384615,2.0,1.0,0.8939737199818759,0.0,2.0,0.3467741935483871,5.0,5.0,2.0,0.2106741573033707,0.0,4.0,244000.0,12.404923504275338
72,0.1643835616438356,0.0294421463460235,3.0,3.0,0.7971014492753632,0.93333333333333,1.0,0.0,3.0,1.0,4.0,3.0,0.1001063075832742,0.1382978723404255,4.0,1.0,4.0,0.1073303927746271,0.0,0.0962697814619442,1.0,1.0,0.0,3.0,0.1538461538461538,0.0,5.0,0.9003171726325329,3.0,2.0,0.2419354838709677,5.0,5.0,2.0,0.0,0.0,4.0,129500.0,11.771436160121729
73,0.1815068493150685,0.0413237046904578,0.0,6.0,0.9130434782608692,0.7999999999999972,1.0,0.025,3.0,2.0,2.0,3.0,0.0,0.1361702127659574,2.0,1.0,4.0,0.1157319890779248,0.4033898305084746,0.2607385079125848,0.0,2.0,1.0,3.0,0.3846153846153847,1.0,1.0,0.9053013140009062,0.0,2.0,0.2869623655913978,5.0,5.0,2.0,0.0,0.1266846361185984,4.0,185000.0,12.128111104060462
75,0.1335616438356164,0.0209867021898151,3.0,2.0,0.3115942028985508,0.0,1.0,0.0,2.0,1.0,1.0,3.0,0.0,0.1374795417348609,2.0,0.0,4.0,0.1062801932367149,0.3704600484261501,0.2394498869630746,0.0,2.0,0.0,3.0,0.4615384615384615,0.0,5.0,0.8676937018577254,3.0,1.0,0.2547043010752688,5.0,5.0,2.0,0.0,0.0,4.0,107400.0,11.5843154610569
77,0.165430805871324,0.0335366566173549,0.0,3.0,0.608695652173914,0.1000000000000014,1.0,0.0,3.0,1.0,4.0,3.0,0.0403968816442239,0.155810147299509,0.0,1.0,0.0,0.1298046628859483,0.0,0.1164280331574981,0.0,1.0,0.0,3.0,0.1538461538461538,0.0,5.0,0.8862709560489352,3.0,1.0,0.1901881720430107,5.0,5.0,2.0,0.0,0.0,4.0,135750.0,11.818570237796182
79,0.1746575342465753,0.0443011054242912,3.0,3.0,0.695652173913043,0.2999999999999971,1.0,0.0,3.0,1.0,4.0,3.0,0.0,0.2893617021276596,4.0,0.0,4.0,0.3011972274732198,0.0,0.2701582516955539,0.0,2.0,0.0,3.0,0.4615384615384615,0.0,6.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,4.0,136500.0,11.824079893607152
80,0.1335616438356164,0.042721260136951,3.0,4.0,0.27536231884058,0.5166666666666657,1.0,0.0,3.0,2.0,4.0,3.0,0.0,0.072013093289689,2.0,1.0,4.0,0.0730938878386893,0.2653753026634383,0.1688018085908063,0.0,1.0,1.0,3.0,0.2307692307692307,0.0,5.0,0.8908019936565473,3.0,2.0,0.2956989247311828,5.0,5.0,2.0,0.0519662921348314,0.0,4.0,110000.0,11.608235644774552
81,0.2705479452054794,0.0546869522540839,3.0,5.0,0.695652173913043,0.2999999999999971,1.0,0.36,3.0,1.0,2.0,3.0,0.0793763288447909,0.1466448445171849,4.0,1.0,4.0,0.1781138416299096,0.4648910411622276,0.3406179351921627,0.0,2.0,1.0,2.0,0.4615384615384615,1.0,1.0,0.8917082011780698,0.0,1.0,0.3420698924731183,5.0,5.0,2.0,0.0,0.0970350404312668,4.0,193500.0,12.173032791451972
84,0.2020547945205479,0.0354857556848722,0.0,4.0,0.6376811594202909,0.1666666666666643,0.0,0.04125,3.0,1.0,4.0,3.0,0.0,0.17430441898527,2.0,1.0,4.0,0.1535391724427641,0.0,0.1377166541070082,0.0,1.0,1.0,3.0,0.3076923076923077,0.0,5.0,0.894426823742637,3.0,2.0,0.3098118279569892,5.0,5.0,2.0,0.0519662921348314,0.0,4.0,126500.0,11.747997587149712
85,0.165430805871324,0.0337937320339339,0.0,6.0,0.8913043478260878,0.7666666666666657,1.0,0.01375,3.0,2.0,2.0,3.0,0.0,0.0628477905073649,2.0,1.0,4.0,0.0987187565637471,0.324455205811138,0.2147701582516955,0.0,2.0,1.0,3.0,0.3846153846153847,1.0,3.0,0.9039420027186226,0.0,2.0,0.2688172043010753,5.0,5.0,2.0,0.0842696629213483,0.0970350404312668,4.0,168500.0,12.034691028774551
86,0.3424657534246575,0.0689850195143611,3.0,7.0,0.8623188405797109,0.7000000000000028,1.0,0.1775,2.0,1.0,2.0,3.0,0.0,0.2108019639934533,0.0,1.0,4.0,0.2031085906322201,0.5404358353510896,0.3924265259984928,0.0,2.0,1.0,2.0,0.5384615384615384,1.0,1.0,0.9021295876755776,3.0,2.0,0.3104838709677419,5.0,5.0,2.0,0.0891853932584269,0.1105121293800539,4.0,260000.0,12.468436909997664
92,0.2191780821917808,0.0336535090794363,3.0,4.0,0.6449275362318847,0.18333333333333,0.0,0.126875,3.0,1.0,4.0,3.0,0.1063075832742735,0.2021276595744681,4.0,1.0,4.0,0.189245956731779,0.0,0.1697437829691032,0.0,1.0,0.0,3.0,0.3076923076923077,0.0,1.0,0.8885364748527413,3.0,2.0,0.3225806451612903,5.0,5.0,2.0,0.0,0.0,0.0,98600.0,11.498826540590729
94,0.1335616438356164,0.0275771810512047,3.0,5.0,0.27536231884058,0.7999999999999972,1.0,0.0,3.0,0.0,4.0,2.0,0.1853295535081502,0.1986906710310965,0.0,0.0,4.0,0.19449695442134,0.499273607748184,0.3686887716654107,0.0,2.0,0.0,3.0,0.5384615384615384,1.0,5.0,0.8608971454463072,3.0,2.0,0.3400537634408602,5.0,5.0,2.0,0.0,0.0,4.0,133900.0,11.804848531679264
96,0.165430805871324,0.0395662436607539,1.0,5.0,0.8768115942028984,0.7166666666666686,1.0,0.0425,0.0,2.0,2.0,3.0,0.054925584691708,0.1112929623567921,2.0,1.0,4.0,0.0726738080235244,0.3825665859564164,0.214016578749058,0.0,2.0,1.0,3.0,0.3076923076923077,1.0,3.0,0.9030357951971002,0.0,2.0,0.282258064516129,5.0,5.0,2.0,0.1629213483146067,0.0849056603773585,4.0,185000.0,12.128111104060462
97,0.1952054794520547,0.0418986188038982,0.0,6.0,0.9202898550724647,0.8166666666666629,1.0,0.114375,2.0,2.0,2.0,0.0,0.2058823529411765,0.2599018003273323,0.0,1.0,4.0,0.2633900441083805,0.0,0.2362471740768651,0.0,2.0,0.0,2.0,0.3076923076923077,0.0,1.0,0.9057544177616674,2.0,2.0,0.3172043010752688,5.0,5.0,2.0,0.1109550561797752,0.0390835579514824,4.0,214000.0,12.273731294003989
100,0.1917808219178082,0.0374862698357054,0.0,3.0,0.6304347826086953,0.1499999999999985,1.0,0.0,3.0,1.0,4.0,3.0,0.1008150248051027,0.1554828150572831,1.0,1.0,4.0,0.1871455576559546,0.0,0.1678598342125094,1.0,1.0,1.0,3.0,0.3076923076923077,0.0,6.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,0.247191011235955,0.0,4.0,128950.0,11.76718001130949
101,0.165430805871324,0.0434831381897216,0.0,5.0,0.7608695652173925,0.8500000000000014,1.0,0.0175,3.0,2.0,4.0,2.0,0.2126151665485471,0.2635024549918167,2.0,1.0,4.0,0.2680109220751943,0.0,0.2403918613413715,1.0,2.0,0.0,2.0,0.3076923076923077,2.0,1.0,0.8957861350249208,2.0,2.0,0.3225806451612903,5.0,5.0,2.0,0.1179775280898876,0.091644204851752,4.0,205000.0,12.230765258120543
102,0.1917808219178082,0.0369534226086143,3.0,5.0,0.8188405797101446,0.5833333333333357,1.0,0.21,2.0,1.0,2.0,3.0,0.0,0.1212765957446808,4.0,1.0,4.0,0.1350556605755093,0.3656174334140435,0.2633760361718161,0.0,2.0,1.0,2.0,0.3846153846153847,1.0,1.0,0.8994109651110105,0.0,2.0,0.3198924731182796,5.0,5.0,2.0,0.1348314606741573,0.0619946091644204,4.0,178000.0,12.089538829274222
103,0.1472602739726027,0.0267264951272523,3.0,4.0,0.77536231884058,0.4833333333333343,1.0,0.0,3.0,3.0,3.0,4.0,0.0,0.0,4.0,1.0,4.0,0.2522579290065112,0.0,0.2262622456669178,0.0,2.0,0.0,3.0,0.4615384615384615,0.0,1.0,0.8966923425464431,3.0,2.0,0.2755376344086022,5.0,5.0,2.0,0.0,0.0,2.0,118964.0,11.686576205316552
104,0.2499999999999999,0.0425436443945873,0.0,6.0,0.9927536231884062,0.9833333333333344,1.0,0.0,3.0,2.0,2.0,3.0,0.0,0.2006546644844517,0.0,1.0,4.0,0.187355597563537,0.0,0.1680482290881688,0.0,2.0,0.0,2.0,0.3076923076923077,0.0,1.0,0.9102854553692796,2.0,3.0,0.4973118279569893,5.0,5.0,2.0,0.0,0.0485175202156334,4.0,198900.0,12.200557464842063
107,0.1335616438356164,0.0444039355909229,3.0,3.0,0.0942028985507246,0.75,1.0,0.0,3.0,0.0,1.0,3.0,0.0,0.1049099836333879,2.0,1.0,4.0,0.1497584541062802,0.0,0.1343255463451394,0.0,1.0,0.0,3.0,0.3076923076923077,0.0,5.0,0.8853647485274128,3.0,1.0,0.1834677419354838,1.0,1.0,0.0,0.0,0.0,4.0,100000.0,11.512925464970229
109,0.2191780821917808,0.0336535090794363,3.0,4.0,0.3405797101449277,0.9166666666666644,1.0,0.0,3.0,1.0,4.0,3.0,0.0,0.1297872340425532,4.0,0.0,1.0,0.1392564587271581,0.2518159806295399,0.2228711379050489,0.0,2.0,0.0,1.0,0.3846153846153847,0.0,6.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,4.0,115000.0,11.652687407345388
110,0.2876712328767123,0.0488490032484984,0.0,5.0,0.7608695652173925,0.4500000000000028,1.0,0.3,3.0,1.0,2.0,3.0,0.1249114103472714,0.3018003273322422,0.0,1.0,4.0,0.3171602604494853,0.0,0.2844762622456669,0.0,2.0,0.0,3.0,0.3846153846153847,1.0,1.0,0.8957861350249208,2.0,2.0,0.3669354838709677,5.0,5.0,2.0,0.0,0.1644204851752021,4.0,190000.0,12.154779351142624
111,0.184931506849315,0.0384444600247727,3.0,5.0,0.5942028985507246,0.3666666666666671,1.0,0.0,3.0,1.0,4.0,3.0,0.0786676116229624,0.162684124386252,2.0,1.0,4.0,0.1852551984877126,0.3094430992736077,0.2865486058779201,0.0,2.0,0.0,3.0,0.3846153846153847,0.0,1.0,0.8853647485274128,3.0,1.0,0.2184139784946236,5.0,5.0,2.0,0.1278089887640449,0.0,4.0,136900.0,11.82700601127654
114,0.165430805871324,0.0920797401201243,3.0,5.0,0.5869565217391308,0.0499999999999971,1.0,0.115,3.0,1.0,2.0,2.0,0.0062012756909992,0.2960720130932897,4.0,1.0,4.0,0.4043268220961982,0.0,0.3626601356443105,1.0,2.0,0.0,2.0,0.3846153846153847,2.0,2.0,0.8849116447666516,3.0,2.0,0.3024193548387097,5.0,5.0,2.0,0.1165730337078651,0.1617250673854447,0.0,217000.0,12.287652632522596
