Id,LotFrontage,LotArea,LotShape,OverallQual,YearBuilt,YearRemodAdd,MasVnrType,MasVnrArea,ExterQual,Foundation,BsmtQual,BsmtExposure,BsmtFinSF1,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,SaleCondition,SalePrice,log_SalePrice
11,0.1678082191780822,0.046273574984224915,3.0,4.0,0.6739130434782616,0.25,1.0,0.0,3.0,1.0,4.0,3.0,0.16052445074415309,0.17021276595744683,0.0,1.0,4.0,0.1482881747532031,0.0,0.13300678221552373,1.0,1.0,0.0,3.0,0.23076923076923078,0.0,5.0,0.8903488898957862,3.0,1.0,0.25806451612903225,5.0,5.0,2.0,0.0,0.0,4.0,129500.0,11.771436160121729
12,0.2191780821917808,0.049657622286101565,0.0,8.0,0.9637681159420293,0.93333333333333,2.0,0.17875,0.0,2.0,0.0,3.0,0.17682494684620836,0.19230769230769232,0.0,1.0,4.0,0.17811384162990967,0.5530266343825666,0.3749058025621703,1.0,3.0,0.0,0.0,0.6923076923076924,2.0,3.0,0.9084730403262348,0.0,3.0,0.49462365591397855,5.0,5.0,2.0,0.10323033707865169,0.02830188679245283,5.0,345000.0,12.751299696013497
13,0.16543080587132408,0.05453738110261983,1.0,4.0,0.6521739130434785,0.20000000000000284,1.0,0.0,3.0,1.0,4.0,3.0,0.13058114812189936,0.14926350245499184,4.0,1.0,4.0,0.1214030665826507,0.0,0.10889223813112284,1.0,1.0,0.0,3.0,0.15384615384615385,0.0,5.0,0.8889895786135025,3.0,1.0,0.23655913978494625,5.0,5.0,2.0,0.09831460674157302,0.0,4.0,144000.0,11.877568578558138
14,0.23972602739726023,0.043712169015401155,0.0,6.0,0.9710144927536231,0.9500000000000028,2.0,0.19125,2.0,2.0,2.0,0.0,0.0,0.24451718494271688,0.0,1.0,4.0,0.24364629279563116,0.0,0.21853805576488322,0.0,2.0,0.0,2.0,0.3846153846153847,1.0,1.0,0.9089261440869959,2.0,3.0,0.5645161290322581,5.0,5.0,2.0,0.11235955056179775,0.04447439353099731,5.0,279500.0,12.540757571577291
15,0.16543080587132408,0.044964827408913506,0.0,5.0,0.6376811594202909,0.1666666666666643,1.0,0.1325,3.0,1.0,4.0,3.0,0.1298724309000709,0.20507364975450085,4.0,1.0,4.0,0.19302667506826293,0.0,0.17313489073097213,1.0,1.0,1.0,3.0,0.23076923076923078,1.0,1.0,0.8880833710919801,2.0,1.0,0.23655913978494625,5.0,5.0,2.0,0.0,0.28706199460916443,4.0,157000.0,11.964001084330445
16,0.10273972602739724,0.022529154689289302,3.0,6.0,0.4130434782608692,0.8500000000000014,1.0,0.0,3.0,0.0,4.0,3.0,0.0,0.13617021276595745,0.0,1.0,0.0,0.10922075194286913,0.0,0.09796533534287868,0.0,1.0,0.0,3.0,0.23076923076923078,0.0,5.0,0.9021295876755777,3.0,2.0,0.38709677419354843,5.0,5.0,2.0,0.033707865168539325,0.15094339622641512,4.0,132000.0,11.790557201568507
17,0.16543080587132408,0.04646521302203837,0.0,5.0,0.7101449275362324,0.3333333333333357,1.0,0.1125,3.0,1.0,4.0,3.0,0.10240963855421686,0.16432078559738136,0.0,1.0,4.0,0.14072673808023523,0.0,0.12622456669178597,1.0,1.0,0.0,3.0,0.23076923076923078,1.0,1.0,0.8926144086995922,0.0,2.0,0.32258064516129037,5.0,5.0,2.0,0.0,0.0,4.0,149000.0,11.911701584927597
18,0.17465753424657532,0.04436186870457361,3.0,3.0,0.6884057971014492,0.28333333333333144,1.0,0.0,3.0,3.0,3.0,4.0,0.0,0.0,4.0,1.0,4.0,0.2020583910943079,0.0,0.18123587038432554,0.0,2.0,0.0,3.0,0.3076923076923077,0.0,4.0,0.8912550974173086,3.0,2.0,0.3467741935483871,5.0,5.0,2.0,0.0,0.0,4.0,90000.0,11.407564949312402
19,0.1541095890410959,0.057935450699946246,3.0,4.0,0.9565217391304355,0.8999999999999986,1.0,0.0,3.0,2.0,4.0,3.0,0.11445783132530121,0.1823240589198036,0.0,1.0,4.0,0.1638311279143037,0.0,0.146948003014318,1.0,1.0,1.0,2.0,0.3076923076923077,0.0,5.0,0.9080199365654735,3.0,2.0,0.38709677419354843,5.0,5.0,2.0,0.0,0.13746630727762804,4.0,159000.0,11.976659481202368
20,0.1678082191780822,0.02925985650517656,3.0,4.0,0.6231884057971016,0.25,1.0,0.0,3.0,1.0,4.0,3.0,0.0892983699503898,0.1684124386252046,4.0,1.0,4.0,0.21109010712035287,0.0,0.18933685003767897,0.0,1.0,0.0,3.0,0.3076923076923077,0.0,1.0,0.8871771635704576,3.0,1.0,0.19758064516129034,5.0,5.0,2.0,0.0,0.0,0.0,139000.0,11.842229212112828
21,0.273972602739726,0.06036598191123887,0.0,7.0,0.9637681159420293,0.93333333333333,1.0,0.23750000000000002,2.0,2.0,0.0,0.0,0.0,0.18952536824877253,0.0,1.0,4.0,0.17307288384793107,0.5898305084745763,0.38470233609645815,0.0,3.0,1.0,2.0,0.5384615384615384,1.0,3.0,0.9084730403262348,2.0,3.0,0.573252688172043,5.0,5.0,2.0,0.16853932584269662,0.20754716981132076,5.0,325300.0,12.692503112461443
22,0.12328767123287672,0.028741031573535254,3.0,6.0,0.42028985507246475,0.0,1.0,0.0,3.0,2.0,4.0,3.0,0.0,0.10425531914893618,0.0,1.0,1.0,0.16257088846880907,0.0,0.14581763376036172,0.0,1.0,0.0,2.0,0.3076923076923077,1.0,1.0,0.8744902582691436,3.0,1.0,0.18817204301075272,5.0,5.0,0.0,0.0,0.0,4.0,139400.0,11.845102777308561
23,0.18493150684931503,0.03945873939563906,3.0,7.0,0.9420289855072461,0.8666666666666671,1.0,0.175625,2.0,2.0,2.0,3.0,0.0,0.29083469721767596,0.0,1.0,4.0,0.30686830497794576,0.0,0.2752449133383572,0.0,2.0,0.0,2.0,0.3846153846153847,1.0,1.0,0.907113729043951,2.0,2.0,0.3588709677419355,5.0,5.0,2.0,0.12008426966292135,0.2142857142857143,4.0,230000.0,12.345834587905333
24,0.07876712328767123,0.013667063965037744,3.0,4.0,0.7536231884057969,0.43333333333333,1.0,0.0,3.0,2.0,2.0,3.0,0.148830616583983,0.17021276595744683,4.0,1.0,4.0,0.15248897290485192,0.0,0.13677467972871138,1.0,1.0,0.0,3.0,0.3076923076923077,1.0,1.0,0.8953330312641595,3.0,2.0,0.3844086021505377,5.0,5.0,2.0,0.0702247191011236,0.14824797843665768,4.0,129900.0,11.77452020265869
25,0.16543080587132408,0.03246628806468952,0.0,4.0,0.695652173913043,0.8500000000000014,1.0,0.0,3.0,1.0,4.0,2.0,0.033309709425939055,0.17348608837970542,0.0,1.0,4.0,0.15248897290485192,0.0,0.13677467972871138,1.0,1.0,0.0,2.0,0.3076923076923077,1.0,1.0,0.8917082011780698,3.0,1.0,0.1814516129032258,5.0,5.0,2.0,0.2851123595505618,0.12129380053908356,4.0,154000.0,11.944707881395766
26,0.30479452054794515,0.06043609338848769,3.0,7.0,0.9782608695652169,0.9500000000000028,2.0,0.4,2.0,2.0,2.0,3.0,0.0,0.2563011456628478,0.0,1.0,4.0,0.26591052299936985,0.0,0.23850791258477771,0.0,2.0,0.0,2.0,0.3846153846153847,1.0,1.0,0.9093792478477571,2.0,3.0,0.5981182795698925,5.0,5.0,2.0,0.0,0.07547169811320756,4.0,256300.0,12.454103912352162
27,0.13356164383561642,0.027577181051204748,3.0,4.0,0.5724637681159432,0.8333333333333357,1.0,0.0,3.0,1.0,4.0,2.0,0.041459957476966694,0.14729950900163669,4.0,1.0,4.0,0.11888258769166142,0.0,0.10663149962321025,0.0,1.0,0.0,2.0,0.23076923076923078,0.0,5.0,0.9084730403262348,3.0,2.0,0.38709677419354843,5.0,5.0,2.0,0.15589887640449437,0.0431266846361186,4.0,134800.0,11.811547477460344
28,0.2636986301369863,0.04757297436256982,3.0,7.0,0.9782608695652169,0.9666666666666686,2.0,0.125,2.0,2.0,0.0,3.0,0.21580439404677534,0.2788870703764321,0.0,1.0,4.0,0.2877546733879437,0.0,0.25810097965335344,1.0,2.0,0.0,2.0,0.3846153846153847,1.0,1.0,0.9098323516085184,2.0,3.0,0.5188172043010754,5.0,5.0,2.0,0.0,0.06738544474393532,4.0,306000.0,12.631340380934517
29,0.08904109589041094,0.070209633316974,0.0,4.0,0.6159420289855078,0.7833333333333314,1.0,0.0,3.0,1.0,4.0,1.0,0.22625797306874557,0.24288052373158758,4.0,1.0,4.0,0.26591052299936985,0.0,0.23850791258477771,1.0,1.0,0.0,3.0,0.3076923076923077,2.0,1.0,0.8867240598096965,2.0,1.0,0.21438172043010753,5.0,5.0,2.0,0.20224719101123595,0.3477088948787062,4.0,207500.0,12.24288661865289
30,0.13356164383561642,0.02348267077987333,0.0,3.0,0.3985507246376816,0.0,1.0,0.0,3.0,0.0,4.0,3.0,0.0,0.08510638297872342,1.0,0.0,4.0,0.03906742281033396,0.0,0.03504144687264506,0.0,1.0,0.0,1.0,0.15384615384615385,0.0,5.0,0.8699592206615315,3.0,1.0,0.16129032258064518,1.0,5.0,2.0,0.03441011235955056,0.0,4.0,68500.0,11.134589024250317
31,0.09931506849315068,0.0336535090794363,3.0,3.0,0.3478260869565215,0.0,1.0,0.0,3.0,0.0,4.0,3.0,0.0,0.10621931260229134,4.0,0.0,4.0,0.06616257088846882,0.32348668280871673,0.18519216277317258,0.0,1.0,0.0,3.0,0.3076923076923077,0.0,5.0,0.8699592206615315,3.0,1.0,0.16801075268817206,5.0,1.0,0.0,0.0,0.07277628032345014,4.0,40000.0,10.596634733096073
32,0.16543080587132408,0.03385916941269952,0.0,4.0,0.6811594202898554,0.93333333333333,1.0,0.0,3.0,1.0,4.0,3.0,0.0,0.2009819967266776,2.0,1.0,4.0,0.18777567737870193,0.0,0.16842501883948757,0.0,1.0,1.0,2.0,0.3076923076923077,0.0,1.0,0.8908019936565473,3.0,1.0,0.1821236559139785,5.0,5.0,2.0,0.0,0.0876010781671159,4.0,149350.0,11.914047823644255
33,0.2191780821917808,0.045567786113253406,3.0,7.0,0.9782608695652169,0.9500000000000028,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.20196399345335517,0.0,1.0,4.0,0.18903591682419657,0.0,0.16955538809344387,0.0,2.0,0.0,2.0,0.3846153846153847,0.0,1.0,0.9093792478477571,2.0,2.0,0.3252688172043011,5.0,5.0,2.0,0.0,0.04043126684636119,4.0,179900.0,12.100156419938624
34,0.1678082191780822,0.043244759167075646,0.0,4.0,0.6304347826086953,0.14999999999999858,1.0,0.0,3.0,1.0,4.0,3.0,0.18036853295535082,0.22880523731587563,2.0,1.0,4.0,0.2869145137576139,0.0,0.2573474001507159,0.0,1.0,1.0,2.0,0.3076923076923077,1.0,1.0,0.8876302673312189,2.0,2.0,0.3004032258064516,5.0,5.0,2.0,0.0,0.05121293800539084,4.0,165500.0,12.016726473799254
35,0.13356164383561642,0.028105354179812567,3.0,8.0,0.9637681159420293,0.9166666666666643,1.0,0.15375,0.0,2.0,0.0,3.0,0.20428773919206236,0.25548281505728315,0.0,1.0,4.0,0.2577189666036547,0.0,0.23116051243406177,1.0,2.0,0.0,0.0,0.3076923076923077,1.0,1.0,0.9084730403262348,0.0,2.0,0.3736559139784947,5.0,5.0,2.0,0.1425561797752809,0.0633423180592992,4.0,277500.0,12.533576212168626
36,0.297945205479452,0.0566407254200846,3.0,7.0,0.9565217391304355,0.9166666666666643,2.0,0.0825,2.0,2.0,0.0,0.0,0.0,0.1828150572831424,0.0,1.0,4.0,0.16761184625078762,0.639225181598063,0.3990203466465712,0.0,3.0,1.0,2.0,0.5384615384615384,1.0,3.0,0.9080199365654735,0.0,3.0,0.46438172043010756,5.0,5.0,2.0,0.07935393258426966,0.0431266846361186,4.0,309000.0,12.641096555879882
37,0.3116438356164383,0.04467970740143495,3.0,4.0,0.8840579710144922,0.75,1.0,0.0,3.0,2.0,2.0,3.0,0.0,0.17954173486088382,0.0,1.0,4.0,0.1602604494854022,0.0,0.14374529012810852,0.0,1.0,1.0,3.0,0.3076923076923077,0.0,1.0,0.9039420027186226,3.0,2.0,0.4516129032258065,5.0,5.0,2.0,0.2752808988764045,0.0862533692722372,4.0,145000.0,11.884489021402711
38,0.1815068493150685,0.033803080230900465,3.0,4.0,0.5942028985507246,0.6666666666666643,1.0,0.40625,3.0,1.0,4.0,3.0,0.21491849751948974,0.21227495908346974,2.0,1.0,4.0,0.20226843100189035,0.0,0.18142426525998492,0.0,1.0,0.0,3.0,0.23076923076923078,1.0,1.0,0.8853647485274128,0.0,2.0,0.33467741935483875,5.0,5.0,2.0,0.0,0.0,4.0,153000.0,11.938193200374572
39,0.16095890410958902,0.030951880156114886,3.0,4.0,0.5869565217391308,0.9500000000000028,1.0,0.0,3.0,1.0,4.0,3.0,0.12951807228915663,0.17299509001636662,4.0,1.0,4.0,0.15185885318210457,0.0,0.13620949510173322,1.0,1.0,0.0,2.0,0.23076923076923078,0.0,5.0,0.8849116447666516,3.0,1.0,0.1653225806451613,5.0,5.0,2.0,0.0,0.07008086253369272,0.0,109000.0,11.59910316121128
40,0.1506849315068493,0.022155226810628897,3.0,3.0,0.6014492753623184,0.0833333333333357,1.0,0.0,3.0,2.0,3.0,4.0,0.0,0.0,4.0,0.0,2.0,0.17181264440243643,0.0,0.15410700828937451,0.0,2.0,0.0,1.0,0.3076923076923077,0.0,6.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,82000.0,11.314474526246391
41,0.21575342465753422,0.0343920166397906,3.0,5.0,0.6739130434782616,0.25,1.0,0.063125,3.0,1.0,4.0,3.0,0.11392629340892985,0.17806873977086746,0.0,1.0,4.0,0.20793950850661624,0.0,0.18651092690278825,0.0,2.0,0.0,3.0,0.3076923076923077,1.0,1.0,0.8903488898957862,2.0,2.0,0.2956989247311828,5.0,5.0,2.0,0.0,0.18598382749326148,0.0,160000.0,11.982929094215963
42,0.32191780821917804,0.07293930683119493,3.0,4.0,0.6304347826086953,0.14999999999999858,1.0,0.0,3.0,1.0,4.0,1.0,0.17133238837703757,0.220949263502455,2.0,1.0,4.0,0.20877966813694598,0.0,0.18726450640542575,0.0,1.0,1.0,3.0,0.23076923076923078,2.0,1.0,0.8876302673312189,2.0,1.0,0.20698924731182797,5.0,5.0,1.0,0.0,0.14016172506738545,4.0,170000.0,12.043553716032399
43,0.16543080587132408,0.036831896048049734,0.0,4.0,0.804347826086957,0.5499999999999972,1.0,0.0,3.0,1.0,2.0,0.0,0.1323529411764706,0.1374795417348609,2.0,1.0,4.0,0.11552194917034235,0.0,0.10361718161266015,1.0,1.0,0.0,2.0,0.23076923076923078,0.0,1.0,0.898504757589488,2.0,2.0,0.33870967741935487,5.0,2.0,2.0,0.16853932584269662,0.0,4.0,144000.0,11.877568578558138
44,0.16543080587132408,0.03692537801771483,0.0,4.0,0.7463768115942031,0.5,1.0,0.0,3.0,1.0,2.0,0.0,0.04961020552799433,0.153518821603928,4.0,1.0,4.0,0.12686410417979416,0.0,0.11379050489826675,1.0,1.0,0.0,3.0,0.23076923076923078,0.0,5.0,0.8957861350249208,3.0,1.0,0.20698924731182797,5.0,5.0,2.0,0.10182584269662921,0.0,4.0,130250.0,11.777210959615614
45,0.1678082191780822,0.031059384421229755,3.0,4.0,0.6304347826086953,0.14999999999999858,1.0,0.0,3.0,1.0,4.0,3.0,0.03171509567682495,0.18821603927986907,0.0,1.0,0.0,0.1713925645872716,0.0,0.15373021853805577,1.0,1.0,0.0,3.0,0.3076923076923077,0.0,1.0,0.8876302673312189,2.0,1.0,0.20161290322580647,5.0,5.0,2.0,0.0,0.0,4.0,141000.0,11.856515169360305
46,0.136986301369863,0.029717918156535558,3.0,8.0,0.9637681159420293,0.9166666666666643,1.0,0.2575,0.0,2.0,0.0,3.0,0.08079376328844791,0.28674304418985275,0.0,1.0,4.0,0.29783658895190085,0.0,0.2671439336850038,1.0,2.0,0.0,0.0,0.3076923076923077,1.0,1.0,0.9084730403262348,2.0,2.0,0.38709677419354843,5.0,5.0,2.0,0.13764044943820225,0.11051212938005392,4.0,319900.0,12.675763725937609
47,0.09246575342465753,0.05385496272406459,0.0,6.0,0.9492753623188417,0.8833333333333329,1.0,0.0,2.0,2.0,0.0,3.0,0.23936924167257265,0.2346972176759411,0.0,1.0,4.0,0.2486872505776097,0.3055690072639225,0.34193669932177845,1.0,1.0,1.0,2.0,0.3076923076923077,1.0,1.0,0.9075668328047123,2.0,2.0,0.4502688172043011,5.0,5.0,2.0,0.11797752808988764,0.05795148247978437,0.0,239686.0,12.387085012375499
48,0.21575342465753422,0.04578746874196639,3.0,7.0,0.9710144927536231,0.93333333333333,1.0,0.0,2.0,2.0,2.0,0.0,0.004252303330970942,0.2710310965630115,0.0,1.0,4.0,0.27767275782398654,0.0,0.2490580256217031,0.0,2.0,0.0,2.0,0.3846153846153847,0.0,1.0,0.9089261440869959,2.0,3.0,0.5551075268817205,5.0,5.0,2.0,0.0,0.19676549865229112,4.0,249700.0,12.428015476267865
49,0.0410958904109589,0.014751454813152914,3.0,3.0,0.3478260869565215,0.9666666666666686,1.0,0.0,3.0,0.0,4.0,3.0,0.0,0.12045826513911621,2.0,1.0,4.0,0.08443604284814114,0.3467312348668281,0.21062547098718915,0.0,2.0,0.0,3.0,0.46153846153846156,0.0,6.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,5.0,113000.0,11.635143097694478
50,0.1541095890410959,0.03011054242912898,3.0,4.0,0.6811594202898554,0.2666666666666657,1.0,0.0,3.0,1.0,4.0,3.0,0.13518781006378455,0.1563011456628478,0.0,1.0,4.0,0.13043478260869562,0.0,0.11699321778447627,1.0,1.0,0.0,3.0,0.3076923076923077,0.0,1.0,0.8908019936565473,3.0,1.0,0.2594086021505377,5.0,5.0,2.0,0.0,0.0,4.0,127000.0,11.751942365440728
51,0.16543080587132408,0.05874874383603262,1.0,5.0,0.9057971014492754,0.7833333333333314,1.0,0.0,3.0,2.0,2.0,0.0,0.032246633593196315,0.12995090016366614,2.0,1.0,4.0,0.0966183574879227,0.3273607748184019,0.21401657874905805,0.0,2.0,0.0,3.0,0.3076923076923077,0.0,1.0,0.9048482102401451,0.0,2.0,0.26075268817204306,5.0,5.0,2.0,0.0,0.10107816711590296,4.0,177000.0,12.083905011555967
52,0.10616438356164383,0.02309004650727991,3.0,5.0,0.4492753623188417,0.0,1.0,0.0,3.0,2.0,4.0,3.0,0.0,0.1335515548281506,4.0,1.0,4.0,0.10123923545473638,0.0,0.15862848530519968,0.0,1.0,0.0,3.0,0.3076923076923077,1.0,5.0,0.8994109651110105,3.0,2.0,0.3548387096774194,5.0,5.0,2.0,0.07865168539325842,0.0,4.0,114500.0,11.648330101976432
53,0.30479452054794515,0.03352263432190516,1.0,4.0,0.6594202898550723,0.21666666666666856,1.0,0.0,1.0,1.0,2.0,1.0,0.01842664776754075,0.1335515548281506,4.0,0.0,4.0,0.10123923545473638,0.0,0.09080633006782216,1.0,1.0,0.0,3.0,0.23076923076923078,0.0,4.0,0.8894426823742637,3.0,2.0,0.3467741935483871,5.0,5.0,2.0,0.07443820224719101,0.0,4.0,110000.0,11.608235644774552
54,0.16095890410958902,0.22889527682348268,0.0,8.0,0.7898550724637676,0.6166666666666671,1.0,0.0,2.0,1.0,0.0,1.0,0.3206945428773919,0.3014729950900164,2.0,1.0,4.0,0.31674018063432047,0.0,0.28409947249434814,2.0,0.0,1.0,2.0,0.23076923076923078,1.0,1.0,0.8975985500679656,0.0,3.0,0.6008064516129032,5.0,5.0,2.0,0.6018258426966292,0.09703504043126684,4.0,385000.0,12.86099861326992
55,0.13356164383561642,0.027268690551309913,3.0,4.0,0.6014492753623184,0.0833333333333357,1.0,0.0,3.0,1.0,4.0,3.0,0.06803685329553508,0.06284779050736498,4.0,1.0,4.0,0.21550094517958407,0.0,0.193293142426526,0.0,1.0,0.0,3.0,0.3076923076923077,1.0,5.0,0.8889895786135025,3.0,2.0,0.3844086021505377,5.0,5.0,2.0,0.0,0.06738544474393532,4.0,130000.0,11.77528972943772
56,0.2705479452054794,0.0414826240388885,0.0,5.0,0.6666666666666679,0.23333333333333428,1.0,0.17,3.0,1.0,4.0,3.0,0.08681785967399008,0.23322422258592473,2.0,1.0,4.0,0.22915353917244274,0.0,0.20553880934438584,0.0,2.0,0.0,3.0,0.3846153846153847,1.0,1.0,0.889895786135025,2.0,2.0,0.38709677419354843,5.0,5.0,2.0,0.0,0.0,4.0,180500.0,12.103486056755072
57,0.010273972602739725,0.0062866624599780315,3.0,7.0,0.9202898550724647,0.8333333333333357,1.0,0.28500000000000003,2.0,2.0,2.0,3.0,0.11498936924167258,0.15875613747954176,0.0,1.0,4.0,0.13631590002100397,0.36610169491525424,0.2646948003014318,1.0,2.0,1.0,2.0,0.3846153846153847,0.0,1.0,0.9057544177616674,0.0,2.0,0.32258064516129037,5.0,5.0,2.0,0.08075842696629214,0.0,0.0,172500.0,12.058152515453552
58,0.2328767123287671,0.04835354880927341,0.0,6.0,0.9565217391304355,0.8999999999999986,1.0,0.0,2.0,2.0,2.0,3.0,0.0,0.1407528641571195,0.0,1.0,4.0,0.11048099138836377,0.41646489104116224,0.26111529766390357,0.0,2.0,1.0,2.0,0.3846153846153847,0.0,1.0,0.9080199365654735,2.0,2.0,0.37970430107526887,5.0,5.0,2.0,0.0,0.09433962264150944,4.0,196500.0,12.188417710291453
59,0.1541095890410959,0.05787468741966393,1.0,9.0,0.9710144927536231,0.93333333333333,1.0,0.644375,0.0,2.0,0.0,1.0,0.0,0.23076923076923078,0.0,1.0,4.0,0.2293635790800252,0.735593220338983,0.4918990203466466,0.0,3.0,1.0,2.0,0.6153846153846154,1.0,3.0,0.9089261440869959,0.0,3.0,0.4307795698924732,5.0,5.0,2.0,0.1348314606741573,0.0,5.0,438780.0,12.991753427493052
60,0.13356164383561642,0.027577181051204748,3.0,4.0,0.72463768115942,0.36666666666666714,1.0,0.0,3.0,1.0,4.0,0.0,0.1119773210489015,0.12765957446808512,0.0,1.0,4.0,0.09367779878176853,0.0,0.0840241145440844,0.0,1.0,0.0,3.0,0.15384615384615385,0.0,5.0,0.8939737199818759,3.0,1.0,0.23655913978494625,5.0,5.0,2.0,0.13764044943820225,0.0,4.0,124900.0,11.73526869611367
